Entity,Code,Date,TotalTestsPerK
Japan,JPN,20-Apr-20,0.923
Japan,JPN,21-Apr-20,0.985
Japan,JPN,22-Apr-20,1.032
Japan,JPN,23-Apr-20,1.075
Japan,JPN,24-Apr-20,1.119
"Japan, tests performed",,18-Feb-20,0.008
"Japan, tests performed",,19-Feb-20,0.014
"Japan, tests performed",,20-Feb-20,0.02
"Japan, tests performed",,21-Feb-20,0.033
"Japan, tests performed",,22-Feb-20,0.042
"Japan, tests performed",,23-Feb-20,0.047
"Japan, tests performed",,24-Feb-20,0.051
"Japan, tests performed",,25-Feb-20,0.058
"Japan, tests performed",,26-Feb-20,0.069
"Japan, tests performed",,27-Feb-20,0.08
"Japan, tests performed",,28-Feb-20,0.091
"Japan, tests performed",,29-Feb-20,0.099
"Japan, tests performed",,01-Mar-20,0.104
"Japan, tests performed",,02-Mar-20,0.113
"Japan, tests performed",,03-Mar-20,0.126
"Japan, tests performed",,04-Mar-20,0.137
"Japan, tests performed",,05-Mar-20,0.149
"Japan, tests performed",,06-Mar-20,0.165
"Japan, tests performed",,07-Mar-20,0.177
"Japan, tests performed",,08-Mar-20,0.181
"Japan, tests performed",,09-Mar-20,0.191
"Japan, tests performed",,10-Mar-20,0.207
"Japan, tests performed",,11-Mar-20,0.222
"Japan, tests performed",,12-Mar-20,0.236
"Japan, tests performed",,13-Mar-20,0.248
"Japan, tests performed",,14-Mar-20,0.261
"Japan, tests performed",,15-Mar-20,0.266
"Japan, tests performed",,16-Mar-20,0.274
"Japan, tests performed",,17-Mar-20,0.289
"Japan, tests performed",,18-Mar-20,0.303
"Japan, tests performed",,19-Mar-20,0.317
"Japan, tests performed",,20-Mar-20,0.328
"Japan, tests performed",,21-Mar-20,0.335
"Japan, tests performed",,22-Mar-20,0.342
"Japan, tests performed",,23-Mar-20,0.353
"Japan, tests performed",,24-Mar-20,0.371
"Japan, tests performed",,25-Mar-20,0.386
"Japan, tests performed",,26-Mar-20,0.403
"Japan, tests performed",,27-Mar-20,0.421
"Japan, tests performed",,28-Mar-20,0.442
"Japan, tests performed",,29-Mar-20,0.458
"Japan, tests performed",,30-Mar-20,0.484
"Japan, tests performed",,31-Mar-20,0.516
"Japan, tests performed",,01-Apr-20,0.549
"Japan, tests performed",,02-Apr-20,0.589
"Japan, tests performed",,03-Apr-20,0.635
"Japan, tests performed",,04-Apr-20,0.682
"Japan, tests performed",,05-Apr-20,0.711
"Japan, tests performed",,06-Apr-20,0.753
"Japan, tests performed",,07-Apr-20,0.81
"Japan, tests performed",,08-Apr-20,0.873
"Japan, tests performed",,09-Apr-20,0.938
"Japan, tests performed",,10-Apr-20,1.001
"Japan, tests performed",,11-Apr-20,1.056
"Japan, tests performed",,12-Apr-20,1.094
"Japan, tests performed",,13-Apr-20,1.148
"Japan, tests performed",,14-Apr-20,1.215
"Japan, tests performed",,15-Apr-20,1.284
"Japan, tests performed",,16-Apr-20,1.35
"Japan, tests performed",,17-Apr-20,1.414
"Japan, tests performed",,18-Apr-20,1.476
"Japan, tests performed",,19-Apr-20,1.511
"Japan, tests performed",,20-Apr-20,1.562
"Japan, tests performed",,21-Apr-20,1.623
"Japan, tests performed",,22-Apr-20,1.688
Kazakhstan,KAZ,13-Mar-20,0.007
Kazakhstan,KAZ,14-Mar-20,0.024
Kazakhstan,KAZ,15-Mar-20,0.035
Kazakhstan,KAZ,16-Mar-20,0.055
Kazakhstan,KAZ,17-Mar-20,0.105
Kazakhstan,KAZ,18-Mar-20,0.119
Kazakhstan,KAZ,19-Mar-20,0.175
Kazakhstan,KAZ,20-Mar-20,0.218
Kazakhstan,KAZ,21-Mar-20,0.281
Kazakhstan,KAZ,22-Mar-20,0.347
Kazakhstan,KAZ,23-Mar-20,0.44
Kazakhstan,KAZ,24-Mar-20,0.526
Kazakhstan,KAZ,25-Mar-20,0.604
Kazakhstan,KAZ,26-Mar-20,0.717
Kazakhstan,KAZ,27-Mar-20,0.807
Kazakhstan,KAZ,28-Mar-20,0.885
Kazakhstan,KAZ,29-Mar-20,1.029
Kazakhstan,KAZ,30-Mar-20,1.119
Kazakhstan,KAZ,31-Mar-20,1.646
Kazakhstan,KAZ,01-Apr-20,1.748
Kazakhstan,KAZ,02-Apr-20,1.874
Kazakhstan,KAZ,03-Apr-20,2.298
Kazakhstan,KAZ,04-Apr-20,2.426
Kazakhstan,KAZ,05-Apr-20,2.691
Kazakhstan,KAZ,06-Apr-20,2.816
Kazakhstan,KAZ,07-Apr-20,2.917
Kazakhstan,KAZ,08-Apr-20,3.024
Kazakhstan,KAZ,09-Apr-20,3.162
Kazakhstan,KAZ,10-Apr-20,3.299
Kazakhstan,KAZ,11-Apr-20,3.507
Kazakhstan,KAZ,12-Apr-20,3.691
Kazakhstan,KAZ,13-Apr-20,3.893
Kazakhstan,KAZ,14-Apr-20,4.096
Kazakhstan,KAZ,15-Apr-20,4.333
Kazakhstan,KAZ,16-Apr-20,4.566
Kazakhstan,KAZ,17-Apr-20,4.915
Kazakhstan,KAZ,18-Apr-20,5.372
Kazakhstan,KAZ,19-Apr-20,5.796
Kazakhstan,KAZ,20-Apr-20,6.282
Kazakhstan,KAZ,21-Apr-20,6.749
Kazakhstan,KAZ,22-Apr-20,7.414
Kazakhstan,KAZ,23-Apr-20,8.174
Kenya,KEN,06-Mar-20,0.001
Kenya,KEN,17-Mar-20,0.002
Kenya,KEN,18-Mar-20,0.002
Kenya,KEN,19-Mar-20,0.003
Kenya,KEN,26-Mar-20,0.011
Kenya,KEN,28-Mar-20,0.016
Kenya,KEN,29-Mar-20,0.017
Kenya,KEN,30-Mar-20,0.02
Kenya,KEN,31-Mar-20,0.024
Kenya,KEN,01-Apr-20,0.032
Kenya,KEN,02-Apr-20,0.044
Kenya,KEN,03-Apr-20,0.051
Kenya,KEN,04-Apr-20,0.058
Kenya,KEN,05-Apr-20,0.068
Kenya,KEN,06-Apr-20,0.08
Kenya,KEN,07-Apr-20,0.093
Kenya,KEN,08-Apr-20,0.099
Kenya,KEN,09-Apr-20,0.104
Kenya,KEN,10-Apr-20,0.116
Kenya,KEN,11-Apr-20,0.125
Kenya,KEN,12-Apr-20,0.139
Kenya,KEN,13-Apr-20,0.152
Kenya,KEN,14-Apr-20,0.165
Kenya,KEN,15-Apr-20,0.18
Kenya,KEN,16-Apr-20,0.193
Kenya,KEN,17-Apr-20,0.201
Kenya,KEN,18-Apr-20,0.222
Kenya,KEN,19-Apr-20,0.247
Kenya,KEN,20-Apr-20,0.259
Kenya,KEN,21-Apr-20,0.275
Kenya,KEN,22-Apr-20,0.288
Kenya,KEN,23-Apr-20,0.301
Latvia,LVA,29-Feb-20,0.061
Latvia,LVA,01-Mar-20,0.067
Latvia,LVA,02-Mar-20,0.086
Latvia,LVA,03-Mar-20,0.108
Latvia,LVA,04-Mar-20,0.127
Latvia,LVA,05-Mar-20,0.145
Latvia,LVA,06-Mar-20,0.162
Latvia,LVA,07-Mar-20,0.17
Latvia,LVA,08-Mar-20,0.181
Latvia,LVA,09-Mar-20,0.207
Latvia,LVA,10-Mar-20,0.238
Latvia,LVA,11-Mar-20,0.263
Latvia,LVA,12-Mar-20,0.304
Latvia,LVA,13-Mar-20,0.371
Latvia,LVA,14-Mar-20,0.538
Latvia,LVA,15-Mar-20,0.715
Latvia,LVA,16-Mar-20,0.9
Latvia,LVA,17-Mar-20,1.162
Latvia,LVA,18-Mar-20,1.56
Latvia,LVA,19-Mar-20,1.941
Latvia,LVA,20-Mar-20,2.31
Latvia,LVA,21-Mar-20,3.044
Latvia,LVA,22-Mar-20,3.472
Latvia,LVA,23-Mar-20,4.098
Latvia,LVA,24-Mar-20,4.567
Latvia,LVA,25-Mar-20,5.175
Latvia,LVA,26-Mar-20,5.606
Latvia,LVA,27-Mar-20,6.182
Latvia,LVA,28-Mar-20,6.734
Latvia,LVA,29-Mar-20,7.293
Latvia,LVA,30-Mar-20,7.558
Latvia,LVA,31-Mar-20,7.822
Latvia,LVA,01-Apr-20,8.352
Latvia,LVA,02-Apr-20,8.893
Latvia,LVA,03-Apr-20,9.613
Latvia,LVA,04-Apr-20,10.238
Latvia,LVA,05-Apr-20,10.924
Latvia,LVA,06-Apr-20,11.333
Latvia,LVA,07-Apr-20,11.926
Latvia,LVA,08-Apr-20,12.697
Latvia,LVA,09-Apr-20,13.449
Latvia,LVA,10-Apr-20,14.081
Latvia,LVA,11-Apr-20,14.684
Latvia,LVA,12-Apr-20,14.904
Latvia,LVA,13-Apr-20,15.201
Latvia,LVA,14-Apr-20,15.329
Latvia,LVA,15-Apr-20,15.793
Latvia,LVA,16-Apr-20,16.536
Latvia,LVA,17-Apr-20,17.347
Latvia,LVA,18-Apr-20,18.329
Latvia,LVA,19-Apr-20,18.955
Latvia,LVA,20-Apr-20,19.37
Latvia,LVA,21-Apr-20,20.059
Latvia,LVA,22-Apr-20,20.78
Latvia,LVA,23-Apr-20,21.68
Latvia,LVA,24-Apr-20,22.758
Lithuania,LTU,28-Feb-20,0.027
Lithuania,LTU,04-Mar-20,0.079
Lithuania,LTU,13-Mar-20,0.128
Lithuania,LTU,16-Mar-20,0.219
Lithuania,LTU,17-Mar-20,0.26
Lithuania,LTU,18-Mar-20,0.328
Lithuania,LTU,22-Mar-20,0.731
Lithuania,LTU,25-Mar-20,1.217
Lithuania,LTU,27-Mar-20,1.926
Lithuania,LTU,28-Mar-20,2.419
Lithuania,LTU,29-Mar-20,2.953
Lithuania,LTU,30-Mar-20,3.468
Lithuania,LTU,01-Apr-20,4.408
Lithuania,LTU,02-Apr-20,5.477
Lithuania,LTU,03-Apr-20,6.462
Lithuania,LTU,04-Apr-20,7.494
Lithuania,LTU,05-Apr-20,8.289
Lithuania,LTU,06-Apr-20,8.974
Lithuania,LTU,07-Apr-20,9.748
Lithuania,LTU,09-Apr-20,11.502
Lithuania,LTU,10-Apr-20,12.638
Lithuania,LTU,11-Apr-20,13.487
Lithuania,LTU,13-Apr-20,14.55
Lithuania,LTU,14-Apr-20,14.966
Lithuania,LTU,15-Apr-20,15.663
Lithuania,LTU,16-Apr-20,17.016
Lithuania,LTU,17-Apr-20,18.616
Lithuania,LTU,18-Apr-20,20.619
Lithuania,LTU,19-Apr-20,22.449
Lithuania,LTU,20-Apr-20,23.261
Lithuania,LTU,21-Apr-20,24.804
Lithuania,LTU,22-Apr-20,26.922
Lithuania,LTU,23-Apr-20,29.305
Lithuania,LTU,24-Apr-20,31.899
Luxembourg,LUX,01-Apr-20,30.947
Luxembourg,LUX,03-Apr-20,35.538
Luxembourg,LUX,04-Apr-20,37.74
Luxembourg,LUX,06-Apr-20,40.221
Luxembourg,LUX,09-Apr-20,45.569
Luxembourg,LUX,10-Apr-20,46.814
Luxembourg,LUX,11-Apr-20,47.96
Luxembourg,LUX,12-Apr-20,48.539
Luxembourg,LUX,14-Apr-20,48.884
Luxembourg,LUX,15-Apr-20,50.871
Luxembourg,LUX,16-Apr-20,52.422
Luxembourg,LUX,17-Apr-20,53.637
Luxembourg,LUX,18-Apr-20,55.058
Luxembourg,LUX,19-Apr-20,55.744
Luxembourg,LUX,20-Apr-20,55.962
Luxembourg,LUX,21-Apr-20,57.889
Luxembourg,LUX,22-Apr-20,59.752
Luxembourg,LUX,23-Apr-20,61.083
Luxembourg,LUX,24-Apr-20,62.559
Malaysia,MYS,14-Feb-20,0.02
Malaysia,MYS,16-Feb-20,0.02
Malaysia,MYS,17-Feb-20,0.023
Malaysia,MYS,18-Feb-20,0.024
Malaysia,MYS,20-Feb-20,0.027
Malaysia,MYS,21-Feb-20,0.029
Malaysia,MYS,23-Feb-20,0.031
Malaysia,MYS,24-Feb-20,0.032
Malaysia,MYS,25-Feb-20,0.032
Malaysia,MYS,26-Feb-20,0.033
Malaysia,MYS,27-Feb-20,0.047
Malaysia,MYS,28-Feb-20,0.047
Malaysia,MYS,02-Mar-20,0.053
Malaysia,MYS,04-Mar-20,0.06
Malaysia,MYS,09-Mar-20,0.082
Malaysia,MYS,11-Mar-20,0.109
Malaysia,MYS,12-Mar-20,0.112
Malaysia,MYS,14-Mar-20,0.149
Malaysia,MYS,17-Mar-20,0.208
Malaysia,MYS,19-Mar-20,0.27
Malaysia,MYS,20-Mar-20,0.309
Malaysia,MYS,22-Mar-20,0.343
Malaysia,MYS,23-Mar-20,0.399
Malaysia,MYS,24-Mar-20,0.414
Malaysia,MYS,25-Mar-20,0.481
Malaysia,MYS,26-Mar-20,0.517
Malaysia,MYS,27-Mar-20,0.735
Malaysia,MYS,28-Mar-20,0.896
Malaysia,MYS,30-Mar-20,0.949
Malaysia,MYS,31-Mar-20,0.982
Malaysia,MYS,01-Apr-20,1.089
Malaysia,MYS,02-Apr-20,1.144
Malaysia,MYS,03-Apr-20,1.2
Malaysia,MYS,04-Apr-20,1.245
Malaysia,MYS,05-Apr-20,1.325
Malaysia,MYS,06-Apr-20,1.444
Malaysia,MYS,07-Apr-20,1.597
Malaysia,MYS,08-Apr-20,1.772
Malaysia,MYS,09-Apr-20,1.928
Malaysia,MYS,10-Apr-20,2.067
Malaysia,MYS,11-Apr-20,2.187
Malaysia,MYS,12-Apr-20,2.358
Malaysia,MYS,13-Apr-20,2.487
Malaysia,MYS,14-Apr-20,2.58
Malaysia,MYS,15-Apr-20,2.652
Malaysia,MYS,17-Apr-20,2.942
Malaysia,MYS,18-Apr-20,3.067
Malaysia,MYS,19-Apr-20,3.161
Malaysia,MYS,20-Apr-20,3.292
Malaysia,MYS,22-Apr-20,3.461
Malaysia,MYS,23-Apr-20,3.572
Malaysia,MYS,24-Apr-20,3.703
Mexico,MEX,23-Jan-20,0
Mexico,MEX,24-Jan-20,0
Mexico,MEX,25-Jan-20,0
Mexico,MEX,29-Jan-20,0
Mexico,MEX,03-Feb-20,0
Mexico,MEX,10-Feb-20,0
Mexico,MEX,12-Feb-20,0
Mexico,MEX,13-Feb-20,0
Mexico,MEX,15-Feb-20,0
Mexico,MEX,20-Feb-20,0
Mexico,MEX,25-Feb-20,0
Mexico,MEX,27-Feb-20,0.001
Mexico,MEX,28-Feb-20,0.001
Mexico,MEX,29-Feb-20,0.001
Mexico,MEX,01-Mar-20,0.002
Mexico,MEX,02-Mar-20,0.002
Mexico,MEX,03-Mar-20,0.002
Mexico,MEX,04-Mar-20,0.002
Mexico,MEX,05-Mar-20,0.002
Mexico,MEX,06-Mar-20,0.002
Mexico,MEX,07-Mar-20,0.002
Mexico,MEX,08-Mar-20,0.003
Mexico,MEX,09-Mar-20,0.003
Mexico,MEX,10-Mar-20,0.003
Mexico,MEX,11-Mar-20,0.003
Mexico,MEX,12-Mar-20,0.004
Mexico,MEX,13-Mar-20,0.004
Mexico,MEX,14-Mar-20,0.005
Mexico,MEX,15-Mar-20,0.005
Mexico,MEX,16-Mar-20,0.006
Mexico,MEX,17-Mar-20,0.007
Mexico,MEX,18-Mar-20,0.008
Mexico,MEX,19-Mar-20,0.009
Mexico,MEX,20-Mar-20,0.011
Mexico,MEX,21-Mar-20,0.014
Mexico,MEX,22-Mar-20,0.016
Mexico,MEX,23-Mar-20,0.018
Mexico,MEX,24-Mar-20,0.021
Mexico,MEX,25-Mar-20,0.023
Mexico,MEX,26-Mar-20,0.028
Mexico,MEX,27-Mar-20,0.033
Mexico,MEX,28-Mar-20,0.04
Mexico,MEX,29-Mar-20,0.046
Mexico,MEX,30-Mar-20,0.052
Mexico,MEX,31-Mar-20,0.057
Mexico,MEX,01-Apr-20,0.064
Mexico,MEX,02-Apr-20,0.071
Mexico,MEX,03-Apr-20,0.077
Mexico,MEX,04-Apr-20,0.085
Mexico,MEX,05-Apr-20,0.096
Mexico,MEX,06-Apr-20,0.106
Mexico,MEX,07-Apr-20,0.134
Mexico,MEX,08-Apr-20,0.152
Mexico,MEX,09-Apr-20,0.16
Mexico,MEX,10-Apr-20,0.176
Mexico,MEX,11-Apr-20,0.19
Mexico,MEX,12-Apr-20,0.199
Mexico,MEX,13-Apr-20,0.21
Mexico,MEX,14-Apr-20,0.219
Mexico,MEX,15-Apr-20,0.231
Mexico,MEX,16-Apr-20,0.245
Mexico,MEX,17-Apr-20,0.261
Mexico,MEX,18-Apr-20,0.275
Mexico,MEX,19-Apr-20,0.295
Morocco,MAR,02-Mar-20,0.001
Morocco,MAR,03-Mar-20,0.001
Morocco,MAR,04-Mar-20,0.001
Morocco,MAR,05-Mar-20,0.001
Morocco,MAR,06-Mar-20,0.001
Morocco,MAR,07-Mar-20,0.002
Morocco,MAR,09-Mar-20,0.002
Morocco,MAR,10-Mar-20,0.002
Morocco,MAR,11-Mar-20,0.002
Morocco,MAR,13-Mar-20,0.003
Morocco,MAR,15-Mar-20,0.004
Morocco,MAR,18-Mar-20,0.009
Morocco,MAR,19-Mar-20,0.01
Morocco,MAR,20-Mar-20,0.013
Morocco,MAR,21-Mar-20,0.014
Morocco,MAR,22-Mar-20,0.017
Morocco,MAR,23-Mar-20,0.021
Morocco,MAR,24-Mar-20,0.023
Morocco,MAR,25-Mar-20,0.027
Morocco,MAR,26-Mar-20,0.033
Morocco,MAR,27-Mar-20,0.048
Morocco,MAR,28-Mar-20,0.053
Morocco,MAR,29-Mar-20,0.061
Morocco,MAR,30-Mar-20,0.074
Morocco,MAR,31-Mar-20,0.083
Morocco,MAR,01-Apr-20,0.09
Morocco,MAR,02-Apr-20,0.098
Morocco,MAR,03-Apr-20,0.105
Morocco,MAR,04-Apr-20,0.117
Morocco,MAR,05-Apr-20,0.131
Morocco,MAR,06-Apr-20,0.138
Morocco,MAR,07-Apr-20,0.147
Morocco,MAR,08-Apr-20,0.155
Morocco,MAR,09-Apr-20,0.172
Morocco,MAR,10-Apr-20,0.195
Morocco,MAR,11-Apr-20,0.214
Morocco,MAR,12-Apr-20,0.232
Morocco,MAR,13-Apr-20,0.246
Morocco,MAR,14-Apr-20,0.268
Morocco,MAR,15-Apr-20,0.287
Morocco,MAR,16-Apr-20,0.324
Morocco,MAR,17-Apr-20,0.349
Morocco,MAR,18-Apr-20,0.369
Morocco,MAR,19-Apr-20,0.408
Morocco,MAR,20-Apr-20,0.442
Morocco,MAR,21-Apr-20,0.488
Morocco,MAR,22-Apr-20,0.536
Myanmar,MMR,03-Apr-20,0.022
Myanmar,MMR,04-Apr-20,0.023
Myanmar,MMR,06-Apr-20,0.024
Myanmar,MMR,08-Apr-20,0.026
Myanmar,MMR,09-Apr-20,0.028
Myanmar,MMR,10-Apr-20,0.03
Myanmar,MMR,11-Apr-20,0.034
Myanmar,MMR,12-Apr-20,0.039
Myanmar,MMR,13-Apr-20,0.045
Myanmar,MMR,14-Apr-20,0.051
Myanmar,MMR,15-Apr-20,0.059
Myanmar,MMR,17-Apr-20,0.071
Myanmar,MMR,18-Apr-20,0.076
Myanmar,MMR,19-Apr-20,0.082
Myanmar,MMR,20-Apr-20,0.09
Myanmar,MMR,21-Apr-20,0.095
Myanmar,MMR,22-Apr-20,0.099
Myanmar,MMR,23-Apr-20,0.101
Nepal,NPL,28-Jan-20,0
Nepal,NPL,29-Jan-20,0
Nepal,NPL,30-Jan-20,0
Nepal,NPL,04-Feb-20,0
Nepal,NPL,06-Feb-20,0.001
Nepal,NPL,12-Feb-20,0.001
Nepal,NPL,13-Feb-20,0.001
Nepal,NPL,16-Feb-20,0.001
Nepal,NPL,18-Feb-20,0.001
Nepal,NPL,19-Feb-20,0.007
Nepal,NPL,20-Feb-20,0.007
Nepal,NPL,23-Feb-20,0.007
Nepal,NPL,24-Feb-20,0.007
Nepal,NPL,25-Feb-20,0.007
Nepal,NPL,26-Feb-20,0.007
Nepal,NPL,28-Feb-20,0.007
Nepal,NPL,01-Mar-20,0.008
Nepal,NPL,02-Mar-20,0.014
Nepal,NPL,03-Mar-20,0.014
Nepal,NPL,06-Mar-20,0.014
Nepal,NPL,10-Mar-20,0.015
Nepal,NPL,11-Mar-20,0.015
Nepal,NPL,12-Mar-20,0.015
Nepal,NPL,13-Mar-20,0.015
Nepal,NPL,15-Mar-20,0.015
Nepal,NPL,16-Mar-20,0.016
Nepal,NPL,17-Mar-20,0.016
Nepal,NPL,18-Mar-20,0.017
Nepal,NPL,19-Mar-20,0.017
Nepal,NPL,20-Mar-20,0.018
Nepal,NPL,22-Mar-20,0.019
Nepal,NPL,23-Mar-20,0.02
Nepal,NPL,24-Mar-20,0.02
Nepal,NPL,25-Mar-20,0.023
Nepal,NPL,26-Mar-20,0.025
Nepal,NPL,27-Mar-20,0.027
Nepal,NPL,28-Mar-20,0.029
Nepal,NPL,29-Mar-20,0.03
Nepal,NPL,30-Mar-20,0.033
Nepal,NPL,31-Mar-20,0.035
Nepal,NPL,01-Apr-20,0.038
Nepal,NPL,02-Apr-20,0.039
Nepal,NPL,03-Apr-20,0.043
Nepal,NPL,04-Apr-20,0.05
Nepal,NPL,05-Apr-20,0.054
Nepal,NPL,06-Apr-20,0.062
Nepal,NPL,07-Apr-20,0.07
Nepal,NPL,08-Apr-20,0.078
Nepal,NPL,09-Apr-20,0.096
Nepal,NPL,10-Apr-20,0.103
Nepal,NPL,11-Apr-20,0.146
Nepal,NPL,12-Apr-20,0.171
Nepal,NPL,13-Apr-20,0.188
Nepal,NPL,14-Apr-20,0.208
Nepal,NPL,15-Apr-20,0.227
Nepal,NPL,16-Apr-20,0.239
Nepal,NPL,17-Apr-20,0.246
Nepal,NPL,18-Apr-20,0.265
Nepal,NPL,19-Apr-20,0.267
Nepal,NPL,20-Apr-20,0.278
Nepal,NPL,21-Apr-20,0.29
Nepal,NPL,23-Apr-20,0.304
Netherlands,NLD,14-Mar-20,0.847
Netherlands,NLD,16-Mar-20,1.088
Netherlands,NLD,20-Mar-20,1.887
Netherlands,NLD,22-Mar-20,2.175
Netherlands,NLD,23-Mar-20,2.34
Netherlands,NLD,24-Mar-20,2.609
Netherlands,NLD,27-Mar-20,3.261
Netherlands,NLD,29-Mar-20,3.828
Netherlands,NLD,30-Mar-20,4.029
Netherlands,NLD,31-Mar-20,4.284
Netherlands,NLD,01-Apr-20,4.533
Netherlands,NLD,02-Apr-20,4.815
Netherlands,NLD,03-Apr-20,5.126
Netherlands,NLD,04-Apr-20,5.338
Netherlands,NLD,05-Apr-20,5.483
Netherlands,NLD,06-Apr-20,5.731
Netherlands,NLD,07-Apr-20,6.095
Netherlands,NLD,08-Apr-20,6.573
Netherlands,NLD,09-Apr-20,6.983
Netherlands,NLD,10-Apr-20,7.349
Netherlands,NLD,11-Apr-20,7.631
Netherlands,NLD,12-Apr-20,7.836
Netherlands,NLD,13-Apr-20,7.996
Netherlands,NLD,14-Apr-20,8.297
Netherlands,NLD,15-Apr-20,8.74
Netherlands,NLD,16-Apr-20,9.161
Netherlands,NLD,17-Apr-20,9.545
Netherlands,NLD,18-Apr-20,9.835
Netherlands,NLD,19-Apr-20,9.977
Netherlands,NLD,20-Apr-20,10.25
Netherlands,NLD,21-Apr-20,10.631
Netherlands,NLD,22-Apr-20,10.923
New Zealand,NZL,09-Mar-20,0.065
New Zealand,NZL,10-Mar-20,0.083
New Zealand,NZL,11-Mar-20,0.1
New Zealand,NZL,12-Mar-20,0.107
New Zealand,NZL,13-Mar-20,0.114
New Zealand,NZL,14-Mar-20,0.121
New Zealand,NZL,15-Mar-20,0.15
New Zealand,NZL,16-Mar-20,0.217
New Zealand,NZL,17-Mar-20,0.354
New Zealand,NZL,18-Mar-20,0.604
New Zealand,NZL,19-Mar-20,0.871
New Zealand,NZL,20-Mar-20,1.192
New Zealand,NZL,21-Mar-20,1.436
New Zealand,NZL,22-Mar-20,1.695
New Zealand,NZL,23-Mar-20,1.913
New Zealand,NZL,24-Mar-20,2.232
New Zealand,NZL,25-Mar-20,2.768
New Zealand,NZL,26-Mar-20,3.206
New Zealand,NZL,27-Mar-20,3.634
New Zealand,NZL,28-Mar-20,4.008
New Zealand,NZL,29-Mar-20,4.198
New Zealand,NZL,30-Mar-20,4.485
New Zealand,NZL,31-Mar-20,4.918
New Zealand,NZL,01-Apr-20,5.448
New Zealand,NZL,02-Apr-20,6.161
New Zealand,NZL,03-Apr-20,6.912
New Zealand,NZL,04-Apr-20,7.552
New Zealand,NZL,05-Apr-20,8.319
New Zealand,NZL,06-Apr-20,8.921
New Zealand,NZL,07-Apr-20,9.758
New Zealand,NZL,08-Apr-20,10.583
New Zealand,NZL,09-Apr-20,11.518
New Zealand,NZL,10-Apr-20,12.152
New Zealand,NZL,11-Apr-20,12.652
New Zealand,NZL,12-Apr-20,12.996
New Zealand,NZL,13-Apr-20,13.321
New Zealand,NZL,14-Apr-20,13.755
New Zealand,NZL,15-Apr-20,14.513
New Zealand,NZL,16-Apr-20,15.39
New Zealand,NZL,17-Apr-20,16.357
New Zealand,NZL,18-Apr-20,17.215
New Zealand,NZL,19-Apr-20,17.852
New Zealand,NZL,20-Apr-20,18.515
New Zealand,NZL,21-Apr-20,19.609
New Zealand,NZL,22-Apr-20,20.949
New Zealand,NZL,23-Apr-20,22.389
Nigeria,NGA,08-Apr-20,0.024
Nigeria,NGA,16-Apr-20,0.032
Nigeria,NGA,17-Apr-20,0.035
Nigeria,NGA,23-Apr-20,0.046
Norway,NOR,16-Mar-20,3.314
Norway,NOR,17-Mar-20,3.972
Norway,NOR,18-Mar-20,5.234
Norway,NOR,19-Mar-20,6.346
Norway,NOR,20-Mar-20,8.025
Norway,NOR,21-Mar-20,9.074
Norway,NOR,22-Mar-20,9.981
Norway,NOR,23-Mar-20,11.239
Norway,NOR,24-Mar-20,12.956
Norway,NOR,25-Mar-20,13.412
Norway,NOR,26-Mar-20,13.559
Norway,NOR,27-Mar-20,14.319
Norway,NOR,28-Mar-20,15.154
Norway,NOR,29-Mar-20,15.622
Norway,NOR,30-Mar-20,15.999
Norway,NOR,31-Mar-20,16.56
Norway,NOR,01-Apr-20,17.297
Norway,NOR,02-Apr-20,18.09
Norway,NOR,03-Apr-20,18.714
Norway,NOR,04-Apr-20,19.426
Norway,NOR,05-Apr-20,19.948
Norway,NOR,06-Apr-20,20.423
Norway,NOR,07-Apr-20,20.9
Norway,NOR,08-Apr-20,21.667
Norway,NOR,09-Apr-20,22.209
Norway,NOR,10-Apr-20,22.601
Norway,NOR,11-Apr-20,22.805
Norway,NOR,12-Apr-20,23.21
Norway,NOR,13-Apr-20,23.36
Norway,NOR,14-Apr-20,23.592
Norway,NOR,15-Apr-20,23.894
Norway,NOR,16-Apr-20,24.535
Norway,NOR,17-Apr-20,24.999
Norway,NOR,18-Apr-20,25.629
Norway,NOR,19-Apr-20,26.087
Norway,NOR,20-Apr-20,26.287
Norway,NOR,21-Apr-20,26.658
Norway,NOR,22-Apr-20,27.278
Norway,NOR,23-Apr-20,27.909
Norway,NOR,24-Apr-20,28.465
Pakistan,PAK,11-Mar-20,0.002
Pakistan,PAK,12-Mar-20,0.003
Pakistan,PAK,13-Mar-20,0.003
Pakistan,PAK,14-Mar-20,0.003
Pakistan,PAK,15-Mar-20,0.004
Pakistan,PAK,16-Mar-20,0.005
Pakistan,PAK,17-Mar-20,0.005
Pakistan,PAK,18-Mar-20,0.01
Pakistan,PAK,19-Mar-20,0.016
Pakistan,PAK,20-Mar-20,0.019
Pakistan,PAK,21-Mar-20,0.025
Pakistan,PAK,22-Mar-20,0.026
Pakistan,PAK,23-Mar-20,0.028
Pakistan,PAK,24-Mar-20,0.029
Pakistan,PAK,25-Mar-20,0.031
Pakistan,PAK,26-Mar-20,0.038
Pakistan,PAK,27-Mar-20,0.063
Pakistan,PAK,28-Mar-20,0.069
Pakistan,PAK,29-Mar-20,0.071
Pakistan,PAK,30-Mar-20,0.075
Pakistan,PAK,31-Mar-20,0.077
Pakistan,PAK,01-Apr-20,0.083
Pakistan,PAK,02-Apr-20,0.145
Pakistan,PAK,03-Apr-20,0.158
Pakistan,PAK,04-Apr-20,0.167
