"Date","CountryCode","CountryName","PopulationReleased"
2020-03-28,"KOR","South Korea",0
2020-03-29,"KOR","South Korea",0
2020-03-30,"KOR","South Korea",0
2020-03-31,"KOR","South Korea",0
2020-04-01,"KOR","South Korea",0
2020-04-02,"KOR","South Korea",0
2020-04-03,"KOR","South Korea",0
2020-04-04,"KOR","South Korea",0
2020-04-05,"KOR","South Korea",0
2020-04-06,"KOR","South Korea",0
2020-04-07,"KOR","South Korea",0
2020-04-08,"KOR","South Korea",0
2020-04-09,"KOR","South Korea",0
2020-04-10,"KOR","South Korea",0
2020-04-11,"KOR","South Korea",0
2020-04-12,"KOR","South Korea",0
2020-04-13,"KOR","South Korea",0
2020-04-14,"KOR","South Korea",0
2020-01-01,"SSD","South Sudan",0
2020-01-02,"SSD","South Sudan",0
2020-01-03,"SSD","South Sudan",0
2020-01-04,"SSD","South Sudan",0
2020-01-05,"SSD","South Sudan",0
2020-01-06,"SSD","South Sudan",0
2020-01-07,"SSD","South Sudan",0
2020-01-08,"SSD","South Sudan",0
2020-01-09,"SSD","South Sudan",0
2020-01-10,"SSD","South Sudan",0
2020-01-11,"SSD","South Sudan",0
2020-01-12,"SSD","South Sudan",0
2020-01-13,"SSD","South Sudan",0
2020-01-14,"SSD","South Sudan",0
2020-01-15,"SSD","South Sudan",0
2020-01-16,"SSD","South Sudan",0
2020-01-17,"SSD","South Sudan",0
2020-01-18,"SSD","South Sudan",0
2020-01-19,"SSD","South Sudan",0
2020-01-20,"SSD","South Sudan",0
2020-01-21,"SSD","South Sudan",0
2020-01-22,"SSD","South Sudan",0
2020-01-23,"SSD","South Sudan",0
2020-01-24,"SSD","South Sudan",0
2020-01-25,"SSD","South Sudan",0
2020-01-26,"SSD","South Sudan",0
2020-01-27,"SSD","South Sudan",0
2020-01-28,"SSD","South Sudan",0
2020-01-29,"SSD","South Sudan",0
2020-01-30,"SSD","South Sudan",0
2020-01-31,"SSD","South Sudan",0
2020-02-01,"SSD","South Sudan",0
2020-02-02,"SSD","South Sudan",0
2020-02-03,"SSD","South Sudan",0
2020-02-04,"SSD","South Sudan",0
2020-02-05,"SSD","South Sudan",0
2020-02-06,"SSD","South Sudan",0
2020-02-07,"SSD","South Sudan",0
2020-02-08,"SSD","South Sudan",0
2020-02-09,"SSD","South Sudan",0
2020-02-10,"SSD","South Sudan",0
2020-02-11,"SSD","South Sudan",0
2020-02-12,"SSD","South Sudan",0
2020-02-13,"SSD","South Sudan",0
2020-02-14,"SSD","South Sudan",0
2020-02-15,"SSD","South Sudan",0
2020-02-16,"SSD","South Sudan",0
2020-02-17,"SSD","South Sudan",0
2020-02-18,"SSD","South Sudan",0
2020-02-19,"SSD","South Sudan",0
2020-02-20,"SSD","South Sudan",0
2020-02-21,"SSD","South Sudan",0
2020-02-22,"SSD","South Sudan",0
2020-02-23,"SSD","South Sudan",0
2020-02-24,"SSD","South Sudan",0
2020-02-25,"SSD","South Sudan",0
2020-02-26,"SSD","South Sudan",0
2020-02-27,"SSD","South Sudan",0
2020-02-28,"SSD","South Sudan",0
2020-02-29,"SSD","South Sudan",0
2020-03-01,"SSD","South Sudan",0
2020-03-02,"SSD","South Sudan",0
2020-03-03,"SSD","South Sudan",0
2020-03-04,"SSD","South Sudan",0
2020-03-05,"SSD","South Sudan",0
2020-03-06,"SSD","South Sudan",0
2020-03-07,"SSD","South Sudan",0
2020-03-08,"SSD","South Sudan",0
2020-03-09,"SSD","South Sudan",0
2020-03-10,"SSD","South Sudan",0
2020-03-11,"SSD","South Sudan",0
2020-03-12,"SSD","South Sudan",0
2020-03-13,"SSD","South Sudan",0
2020-03-14,"SSD","South Sudan",0
2020-03-15,"SSD","South Sudan",0
2020-03-16,"SSD","South Sudan",0
2020-03-17,"SSD","South Sudan",0
2020-03-18,"SSD","South Sudan",0
2020-03-19,"SSD","South Sudan",0
2020-03-20,"SSD","South Sudan",0
2020-03-21,"SSD","South Sudan",0
2020-03-22,"SSD","South Sudan",0
2020-03-23,"SSD","South Sudan",0
2020-03-24,"SSD","South Sudan",0
2020-03-25,"SSD","South Sudan",0
2020-03-26,"SSD","South Sudan",0
2020-03-27,"SSD","South Sudan",0
2020-03-28,"SSD","South Sudan",0
2020-03-29,"SSD","South Sudan",0
2020-03-30,"SSD","South Sudan",0
2020-03-31,"SSD","South Sudan",0
2020-04-01,"SSD","South Sudan",0
2020-04-02,"SSD","South Sudan",0
2020-04-03,"SSD","South Sudan",0
2020-04-04,"SSD","South Sudan",0
2020-04-05,"SSD","South Sudan",0
2020-04-06,"SSD","South Sudan",0
2020-04-07,"SSD","South Sudan",0
2020-04-08,"SSD","South Sudan",0
2020-04-09,"SSD","South Sudan",0
2020-04-10,"SSD","South Sudan",0
2020-04-11,"SSD","South Sudan",0
2020-04-12,"SSD","South Sudan",0
2020-04-13,"SSD","South Sudan",0
2020-04-14,"SSD","South Sudan",0
2020-01-01,"ESP","Spain",0
2020-01-02,"ESP","Spain",0
2020-01-03,"ESP","Spain",0
2020-01-04,"ESP","Spain",0
2020-01-05,"ESP","Spain",0
2020-01-06,"ESP","Spain",0
2020-01-07,"ESP","Spain",0
2020-01-08,"ESP","Spain",0
2020-01-09,"ESP","Spain",0
2020-01-10,"ESP","Spain",0
2020-01-11,"ESP","Spain",0
2020-01-12,"ESP","Spain",0
2020-01-13,"ESP","Spain",0
2020-01-14,"ESP","Spain",0
2020-01-15,"ESP","Spain",0
2020-01-16,"ESP","Spain",0
2020-01-17,"ESP","Spain",0
2020-01-18,"ESP","Spain",0
2020-01-19,"ESP","Spain",0
2020-01-20,"ESP","Spain",0
2020-01-21,"ESP","Spain",0
2020-01-22,"ESP","Spain",0
2020-01-23,"ESP","Spain",0
2020-01-24,"ESP","Spain",0
2020-01-25,"ESP","Spain",0
2020-01-26,"ESP","Spain",0
2020-01-27,"ESP","Spain",0
2020-01-28,"ESP","Spain",0
2020-01-29,"ESP","Spain",0
2020-01-30,"ESP","Spain",0
2020-01-31,"ESP","Spain",0
2020-02-01,"ESP","Spain",0
2020-02-02,"ESP","Spain",0
2020-02-03,"ESP","Spain",0
2020-02-04,"ESP","Spain",0
2020-02-05,"ESP","Spain",0
2020-02-06,"ESP","Spain",0
2020-02-07,"ESP","Spain",0
2020-02-08,"ESP","Spain",0
2020-02-09,"ESP","Spain",0
2020-02-10,"ESP","Spain",0
2020-02-11,"ESP","Spain",0
2020-02-12,"ESP","Spain",0
2020-02-13,"ESP","Spain",0
2020-02-14,"ESP","Spain",0
2020-02-15,"ESP","Spain",0
2020-02-16,"ESP","Spain",0
2020-02-17,"ESP","Spain",0
2020-02-18,"ESP","Spain",0
2020-02-19,"ESP","Spain",0
2020-02-20,"ESP","Spain",0
2020-02-21,"ESP","Spain",0
2020-02-22,"ESP","Spain",0
2020-02-23,"ESP","Spain",0
2020-02-24,"ESP","Spain",0
2020-02-25,"ESP","Spain",0
2020-02-26,"ESP","Spain",0
2020-02-27,"ESP","Spain",0
2020-02-28,"ESP","Spain",0
2020-02-29,"ESP","Spain",0
2020-03-01,"ESP","Spain",0
2020-03-02,"ESP","Spain",0
2020-03-03,"ESP","Spain",0
2020-03-04,"ESP","Spain",0
2020-03-05,"ESP","Spain",0
2020-03-06,"ESP","Spain",0
2020-03-07,"ESP","Spain",0
2020-03-08,"ESP","Spain",0
2020-03-09,"ESP","Spain",0
2020-03-10,"ESP","Spain",0
2020-03-11,"ESP","Spain",0
2020-03-12,"ESP","Spain",0
2020-03-13,"ESP","Spain",0
2020-03-14,"ESP","Spain",0
2020-03-15,"ESP","Spain",0
2020-03-16,"ESP","Spain",0
2020-03-17,"ESP","Spain",0
2020-03-18,"ESP","Spain",0
2020-03-19,"ESP","Spain",0
2020-03-20,"ESP","Spain",0
2020-03-21,"ESP","Spain",0
2020-03-22,"ESP","Spain",0
2020-03-23,"ESP","Spain",0
2020-03-24,"ESP","Spain",0
2020-03-25,"ESP","Spain",0
2020-03-26,"ESP","Spain",0
2020-03-27,"ESP","Spain",0
2020-03-28,"ESP","Spain",0
2020-03-29,"ESP","Spain",0
2020-03-30,"ESP","Spain",0
2020-03-31,"ESP","Spain",0
2020-04-01,"ESP","Spain",0
2020-04-02,"ESP","Spain",0
2020-04-03,"ESP","Spain",0
2020-04-04,"ESP","Spain",0
2020-04-05,"ESP","Spain",0
2020-04-06,"ESP","Spain",0
2020-04-07,"ESP","Spain",0
2020-04-08,"ESP","Spain",0
2020-04-09,"ESP","Spain",0
2020-04-10,"ESP","Spain",0
2020-04-11,"ESP","Spain",0
2020-04-12,"ESP","Spain",0
2020-04-13,"ESP","Spain",0
2020-04-14,"ESP","Spain",0
2020-01-01,"LKA","Sri Lanka",0
2020-01-02,"LKA","Sri Lanka",0
2020-01-03,"LKA","Sri Lanka",0
2020-01-04,"LKA","Sri Lanka",0
2020-01-05,"LKA","Sri Lanka",0
2020-01-06,"LKA","Sri Lanka",0
2020-01-07,"LKA","Sri Lanka",0
2020-01-08,"LKA","Sri Lanka",0
2020-01-09,"LKA","Sri Lanka",0
2020-01-10,"LKA","Sri Lanka",0
2020-01-11,"LKA","Sri Lanka",0
2020-01-12,"LKA","Sri Lanka",0
2020-01-13,"LKA","Sri Lanka",0
2020-01-14,"LKA","Sri Lanka",0
2020-01-15,"LKA","Sri Lanka",0
2020-01-16,"LKA","Sri Lanka",0
2020-01-17,"LKA","Sri Lanka",0
2020-01-18,"LKA","Sri Lanka",0
2020-01-19,"LKA","Sri Lanka",0
2020-01-20,"LKA","Sri Lanka",0
2020-01-21,"LKA","Sri Lanka",0
2020-01-22,"LKA","Sri Lanka",0
2020-01-23,"LKA","Sri Lanka",0
2020-01-24,"LKA","Sri Lanka",0
2020-01-25,"LKA","Sri Lanka",0
2020-01-26,"LKA","Sri Lanka",0
2020-01-27,"LKA","Sri Lanka",0
2020-01-28,"LKA","Sri Lanka",0
2020-01-29,"LKA","Sri Lanka",0
2020-01-30,"LKA","Sri Lanka",0
2020-01-31,"LKA","Sri Lanka",0
2020-02-01,"LKA","Sri Lanka",0
2020-02-02,"LKA","Sri Lanka",0
2020-02-03,"LKA","Sri Lanka",0
2020-02-04,"LKA","Sri Lanka",0
2020-02-05,"LKA","Sri Lanka",0
2020-02-06,"LKA","Sri Lanka",0
2020-02-07,"LKA","Sri Lanka",0
2020-02-08,"LKA","Sri Lanka",0
2020-02-09,"LKA","Sri Lanka",0
2020-02-10,"LKA","Sri Lanka",0
2020-02-11,"LKA","Sri Lanka",0
2020-02-12,"LKA","Sri Lanka",0
2020-02-13,"LKA","Sri Lanka",0
2020-02-14,"LKA","Sri Lanka",0
2020-02-15,"LKA","Sri Lanka",0
2020-02-16,"LKA","Sri Lanka",0
2020-02-17,"LKA","Sri Lanka",0
2020-02-18,"LKA","Sri Lanka",0
2020-02-19,"LKA","Sri Lanka",0
2020-02-20,"LKA","Sri Lanka",0
2020-02-21,"LKA","Sri Lanka",0
2020-02-22,"LKA","Sri Lanka",0
2020-02-23,"LKA","Sri Lanka",0
2020-02-24,"LKA","Sri Lanka",0
2020-02-25,"LKA","Sri Lanka",0
2020-02-26,"LKA","Sri Lanka",0
2020-02-27,"LKA","Sri Lanka",0
2020-02-28,"LKA","Sri Lanka",0
2020-02-29,"LKA","Sri Lanka",0
2020-03-01,"LKA","Sri Lanka",0
2020-03-02,"LKA","Sri Lanka",0
2020-03-03,"LKA","Sri Lanka",0
2020-03-04,"LKA","Sri Lanka",0
2020-03-05,"LKA","Sri Lanka",0
2020-03-06,"LKA","Sri Lanka",0
2020-03-07,"LKA","Sri Lanka",0
2020-03-08,"LKA","Sri Lanka",0
2020-03-09,"LKA","Sri Lanka",0
2020-03-10,"LKA","Sri Lanka",0
2020-03-11,"LKA","Sri Lanka",0
2020-03-12,"LKA","Sri Lanka",0
2020-03-13,"LKA","Sri Lanka",0
2020-03-14,"LKA","Sri Lanka",0
2020-03-15,"LKA","Sri Lanka",0
2020-03-16,"LKA","Sri Lanka",0
2020-03-17,"LKA","Sri Lanka",0
2020-03-18,"LKA","Sri Lanka",0
2020-03-19,"LKA","Sri Lanka",0
2020-03-20,"LKA","Sri Lanka",0
2020-03-21,"LKA","Sri Lanka",0
2020-03-22,"LKA","Sri Lanka",0
2020-03-23,"LKA","Sri Lanka",0
2020-03-24,"LKA","Sri Lanka",0
2020-03-25,"LKA","Sri Lanka",0
2020-03-26,"LKA","Sri Lanka",0
2020-03-27,"LKA","Sri Lanka",0
2020-03-28,"LKA","Sri Lanka",0
2020-03-29,"LKA","Sri Lanka",0
2020-03-30,"LKA","Sri Lanka",0
2020-03-31,"LKA","Sri Lanka",0
2020-04-01,"LKA","Sri Lanka",0
2020-04-02,"LKA","Sri Lanka",0
2020-04-03,"LKA","Sri Lanka",0
2020-04-04,"LKA","Sri Lanka",0
2020-04-05,"LKA","Sri Lanka",0
2020-04-06,"LKA","Sri Lanka",0
2020-04-07,"LKA","Sri Lanka",0
2020-04-08,"LKA","Sri Lanka",0
2020-04-09,"LKA","Sri Lanka",0
2020-04-10,"LKA","Sri Lanka",0
2020-04-11,"LKA","Sri Lanka",0
2020-04-12,"LKA","Sri Lanka",0
2020-04-13,"LKA","Sri Lanka",0
2020-04-14,"LKA","Sri Lanka",0
2020-01-01,"SDN","Sudan",0
2020-01-02,"SDN","Sudan",0
2020-01-03,"SDN","Sudan",0
2020-01-04,"SDN","Sudan",0
2020-01-05,"SDN","Sudan",0
2020-01-06,"SDN","Sudan",0
2020-01-07,"SDN","Sudan",0
2020-01-08,"SDN","Sudan",0
2020-01-09,"SDN","Sudan",0
2020-01-10,"SDN","Sudan",0
2020-01-11,"SDN","Sudan",0
2020-01-12,"SDN","Sudan",0
2020-01-13,"SDN","Sudan",0
2020-01-14,"SDN","Sudan",0
2020-01-15,"SDN","Sudan",0
2020-01-16,"SDN","Sudan",0
2020-01-17,"SDN","Sudan",0
2020-01-18,"SDN","Sudan",0
2020-01-19,"SDN","Sudan",0
2020-01-20,"SDN","Sudan",0
2020-01-21,"SDN","Sudan",0
2020-01-22,"SDN","Sudan",0
2020-01-23,"SDN","Sudan",0
2020-01-24,"SDN","Sudan",0
2020-01-25,"SDN","Sudan",0
2020-01-26,"SDN","Sudan",0
2020-01-27,"SDN","Sudan",0
2020-01-28,"SDN","Sudan",0
2020-01-29,"SDN","Sudan",0
2020-01-30,"SDN","Sudan",0
2020-01-31,"SDN","Sudan",0
2020-02-01,"SDN","Sudan",0
2020-02-02,"SDN","Sudan",0
2020-02-03,"SDN","Sudan",0
2020-02-04,"SDN","Sudan",0
2020-02-05,"SDN","Sudan",0
2020-02-06,"SDN","Sudan",0
2020-02-07,"SDN","Sudan",0
2020-02-08,"SDN","Sudan",0
2020-02-09,"SDN","Sudan",0
2020-02-10,"SDN","Sudan",0
2020-02-11,"SDN","Sudan",0
2020-02-12,"SDN","Sudan",0
2020-02-13,"SDN","Sudan",0
2020-02-14,"SDN","Sudan",0
2020-02-15,"SDN","Sudan",0
2020-02-16,"SDN","Sudan",0
2020-02-17,"SDN","Sudan",0
2020-02-18,"SDN","Sudan",0
2020-02-19,"SDN","Sudan",0
2020-02-20,"SDN","Sudan",0
2020-02-21,"SDN","Sudan",0
2020-02-22,"SDN","Sudan",0
2020-02-23,"SDN","Sudan",0
2020-02-24,"SDN","Sudan",0
2020-02-25,"SDN","Sudan",0
2020-02-26,"SDN","Sudan",0
2020-02-27,"SDN","Sudan",0
2020-02-28,"SDN","Sudan",0
2020-02-29,"SDN","Sudan",0
2020-03-01,"SDN","Sudan",0
2020-03-02,"SDN","Sudan",0
2020-03-03,"SDN","Sudan",0
2020-03-04,"SDN","Sudan",0
2020-03-05,"SDN","Sudan",0
2020-03-06,"SDN","Sudan",0
2020-03-07,"SDN","Sudan",0
2020-03-08,"SDN","Sudan",0
2020-03-09,"SDN","Sudan",0
2020-03-10,"SDN","Sudan",0
2020-03-11,"SDN","Sudan",0
2020-03-12,"SDN","Sudan",0
2020-03-13,"SDN","Sudan",0
2020-03-14,"SDN","Sudan",0
2020-03-15,"SDN","Sudan",0
2020-03-16,"SDN","Sudan",0
2020-03-17,"SDN","Sudan",0
2020-03-18,"SDN","Sudan",0
2020-03-19,"SDN","Sudan",0
2020-03-20,"SDN","Sudan",0
2020-03-21,"SDN","Sudan",0
2020-03-22,"SDN","Sudan",0
2020-03-23,"SDN","Sudan",0
2020-03-24,"SDN","Sudan",0
2020-03-25,"SDN","Sudan",0
2020-03-26,"SDN","Sudan",0
2020-03-27,"SDN","Sudan",0
2020-03-28,"SDN","Sudan",0
2020-03-29,"SDN","Sudan",0
2020-03-30,"SDN","Sudan",0
2020-03-31,"SDN","Sudan",0
2020-04-01,"SDN","Sudan",0
2020-04-02,"SDN","Sudan",0
2020-04-03,"SDN","Sudan",0
2020-04-04,"SDN","Sudan",0
2020-04-05,"SDN","Sudan",0
2020-04-06,"SDN","Sudan",0
2020-04-07,"SDN","Sudan",0
2020-04-08,"SDN","Sudan",0
2020-04-09,"SDN","Sudan",0
2020-04-10,"SDN","Sudan",0
2020-04-11,"SDN","Sudan",0
2020-04-12,"SDN","Sudan",0
2020-04-13,"SDN","Sudan",0
2020-04-14,"SDN","Sudan",0
2020-01-01,"SWE","Sweden",0
2020-01-02,"SWE","Sweden",0
2020-01-03,"SWE","Sweden",0
2020-01-04,"SWE","Sweden",0
2020-01-05,"SWE","Sweden",0
2020-01-06,"SWE","Sweden",0
2020-01-07,"SWE","Sweden",0
2020-01-08,"SWE","Sweden",0
2020-01-09,"SWE","Sweden",0
2020-01-10,"SWE","Sweden",0
2020-01-11,"SWE","Sweden",0
2020-01-12,"SWE","Sweden",0
2020-01-13,"SWE","Sweden",0
2020-01-14,"SWE","Sweden",0
2020-01-15,"SWE","Sweden",0
2020-01-16,"SWE","Sweden",0
2020-01-17,"SWE","Sweden",0
2020-01-18,"SWE","Sweden",0
2020-01-19,"SWE","Sweden",0
2020-01-20,"SWE","Sweden",0
2020-01-21,"SWE","Sweden",0
2020-01-22,"SWE","Sweden",0
2020-01-23,"SWE","Sweden",0
2020-01-24,"SWE","Sweden",0
2020-01-25,"SWE","Sweden",0
2020-01-26,"SWE","Sweden",0
2020-01-27,"SWE","Sweden",0
2020-01-28,"SWE","Sweden",0
2020-01-29,"SWE","Sweden",0
2020-01-30,"SWE","Sweden",0
2020-01-31,"SWE","Sweden",0
2020-02-01,"SWE","Sweden",0
2020-02-02,"SWE","Sweden",0
2020-02-03,"SWE","Sweden",0
2020-02-04,"SWE","Sweden",0
2020-02-05,"SWE","Sweden",0
2020-02-06,"SWE","Sweden",0
2020-02-07,"SWE","Sweden",0
2020-02-08,"SWE","Sweden",0
2020-02-09,"SWE","Sweden",0
2020-02-10,"SWE","Sweden",0
2020-02-11,"SWE","Sweden",0
2020-02-12,"SWE","Sweden",0
2020-02-13,"SWE","Sweden",0
2020-02-14,"SWE","Sweden",0
2020-02-15,"SWE","Sweden",0
2020-02-16,"SWE","Sweden",0
2020-02-17,"SWE","Sweden",0
2020-02-18,"SWE","Sweden",0
2020-02-19,"SWE","Sweden",0
2020-02-20,"SWE","Sweden",0
2020-02-21,"SWE","Sweden",0
2020-02-22,"SWE","Sweden",0
2020-02-23,"SWE","Sweden",0
2020-02-24,"SWE","Sweden",0
2020-02-25,"SWE","Sweden",0
2020-02-26,"SWE","Sweden",0
2020-02-27,"SWE","Sweden",0
2020-02-28,"SWE","Sweden",0
2020-02-29,"SWE","Sweden",0
2020-03-01,"SWE","Sweden",0
2020-03-02,"SWE","Sweden",0
2020-03-03,"SWE","Sweden",0
2020-03-04,"SWE","Sweden",0
2020-03-05,"SWE","Sweden",0
2020-03-06,"SWE","Sweden",0
2020-03-07,"SWE","Sweden",0
2020-03-08,"SWE","Sweden",0
2020-03-09,"SWE","Sweden",0
2020-03-10,"SWE","Sweden",0
2020-03-11,"SWE","Sweden",0
2020-03-12,"SWE","Sweden",0
2020-03-13,"SWE","Sweden",0
2020-03-14,"SWE","Sweden",0
2020-03-15,"SWE","Sweden",0
2020-03-16,"SWE","Sweden",0
2020-03-17,"SWE","Sweden",0
2020-03-18,"SWE","Sweden",0
2020-03-19,"SWE","Sweden",0
2020-03-20,"SWE","Sweden",0
2020-03-21,"SWE","Sweden",0
2020-03-22,"SWE","Sweden",0
2020-03-23,"SWE","Sweden",0
2020-03-24,"SWE","Sweden",0
2020-03-25,"SWE","Sweden",0
2020-03-26,"SWE","Sweden",0
2020-03-27,"SWE","Sweden",0
2020-03-28,"SWE","Sweden",0
2020-03-29,"SWE","Sweden",0
2020-03-30,"SWE","Sweden",0
2020-03-31,"SWE","Sweden",0
2020-04-01,"SWE","Sweden",0
2020-04-02,"SWE","Sweden",0
2020-04-03,"SWE","Sweden",0
2020-04-04,"SWE","Sweden",0
2020-04-05,"SWE","Sweden",0
2020-04-06,"SWE","Sweden",0
2020-04-07,"SWE","Sweden",0
2020-04-08,"SWE","Sweden",0
2020-04-09,"SWE","Sweden",0
2020-04-10,"SWE","Sweden",0
2020-04-11,"SWE","Sweden",0
2020-04-12,"SWE","Sweden",0
2020-04-13,"SWE","Sweden",0
2020-04-14,"SWE","Sweden",0
2020-01-01,"CHE","Switzerland",0
2020-01-02,"CHE","Switzerland",0
2020-01-03,"CHE","Switzerland",0
2020-01-04,"CHE","Switzerland",0
2020-01-05,"CHE","Switzerland",0
2020-01-06,"CHE","Switzerland",0
2020-01-07,"CHE","Switzerland",0
2020-01-08,"CHE","Switzerland",0
2020-01-09,"CHE","Switzerland",0
2020-01-10,"CHE","Switzerland",0
2020-01-11,"CHE","Switzerland",0
2020-01-12,"CHE","Switzerland",0
2020-01-13,"CHE","Switzerland",0
2020-01-14,"CHE","Switzerland",0
2020-01-15,"CHE","Switzerland",0
2020-01-16,"CHE","Switzerland",0
2020-01-17,"CHE","Switzerland",0
2020-01-18,"CHE","Switzerland",0
2020-01-19,"CHE","Switzerland",0
2020-01-20,"CHE","Switzerland",0
2020-01-21,"CHE","Switzerland",0
2020-01-22,"CHE","Switzerland",0
2020-01-23,"CHE","Switzerland",0
2020-01-24,"CHE","Switzerland",0
2020-01-25,"CHE","Switzerland",0
2020-01-26,"CHE","Switzerland",0
2020-01-27,"CHE","Switzerland",0
2020-01-28,"CHE","Switzerland",0
2020-01-29,"CHE","Switzerland",0
2020-01-30,"CHE","Switzerland",0
2020-01-31,"CHE","Switzerland",0
2020-02-01,"CHE","Switzerland",0
2020-02-02,"CHE","Switzerland",0
2020-02-03,"CHE","Switzerland",0
2020-02-04,"CHE","Switzerland",0
2020-02-05,"CHE","Switzerland",0
2020-02-06,"CHE","Switzerland",0
2020-02-07,"CHE","Switzerland",0
2020-02-08,"CHE","Switzerland",0
2020-02-09,"CHE","Switzerland",0
2020-02-10,"CHE","Switzerland",0
2020-02-11,"CHE","Switzerland",0
2020-02-12,"CHE","Switzerland",0
2020-02-13,"CHE","Switzerland",0
2020-02-14,"CHE","Switzerland",0
2020-02-15,"CHE","Switzerland",0
2020-02-16,"CHE","Switzerland",0
2020-02-17,"CHE","Switzerland",0
2020-02-18,"CHE","Switzerland",0
2020-02-19,"CHE","Switzerland",0
2020-02-20,"CHE","Switzerland",0
2020-02-21,"CHE","Switzerland",0
2020-02-22,"CHE","Switzerland",0
2020-02-23,"CHE","Switzerland",0
2020-02-24,"CHE","Switzerland",0
2020-02-25,"CHE","Switzerland",0
2020-02-26,"CHE","Switzerland",0
2020-02-27,"CHE","Switzerland",0
2020-02-28,"CHE","Switzerland",0
2020-02-29,"CHE","Switzerland",0
2020-03-01,"CHE","Switzerland",0
2020-03-02,"CHE","Switzerland",0
2020-03-03,"CHE","Switzerland",0
2020-03-04,"CHE","Switzerland",0
2020-03-05,"CHE","Switzerland",0
2020-03-06,"CHE","Switzerland",0
2020-03-07,"CHE","Switzerland",0
2020-03-08,"CHE","Switzerland",0
2020-03-09,"CHE","Switzerland",0
2020-03-10,"CHE","Switzerland",0
2020-03-11,"CHE","Switzerland",0
2020-03-12,"CHE","Switzerland",0
2020-03-13,"CHE","Switzerland",0
2020-03-14,"CHE","Switzerland",0
2020-03-15,"CHE","Switzerland",0
2020-03-16,"CHE","Switzerland",0
2020-03-17,"CHE","Switzerland",0
2020-03-18,"CHE","Switzerland",0
2020-03-19,"CHE","Switzerland",0
2020-03-20,"CHE","Switzerland",0
2020-03-21,"CHE","Switzerland",0
2020-03-22,"CHE","Switzerland",0
2020-03-23,"CHE","Switzerland",0
2020-03-24,"CHE","Switzerland",0
2020-03-25,"CHE","Switzerland",0
2020-03-26,"CHE","Switzerland",0
2020-03-27,"CHE","Switzerland",0
2020-03-28,"CHE","Switzerland",0
2020-03-29,"CHE","Switzerland",0
2020-03-30,"CHE","Switzerland",0
2020-03-31,"CHE","Switzerland",0
2020-04-01,"CHE","Switzerland",0
2020-04-02,"CHE","Switzerland",0
2020-04-03,"CHE","Switzerland",0
2020-04-04,"CHE","Switzerland",0
2020-04-05,"CHE","Switzerland",0
2020-04-06,"CHE","Switzerland",0
2020-04-07,"CHE","Switzerland",0
2020-04-08,"CHE","Switzerland",0
2020-04-09,"CHE","Switzerland",0
2020-04-10,"CHE","Switzerland",0
2020-04-11,"CHE","Switzerland",0
2020-04-12,"CHE","Switzerland",0
2020-04-13,"CHE","Switzerland",0
2020-04-14,"CHE","Switzerland",0
2020-01-01,"SYR","Syria",0
2020-01-02,"SYR","Syria",0
2020-01-03,"SYR","Syria",0
2020-01-04,"SYR","Syria",0
2020-01-05,"SYR","Syria",0
2020-01-06,"SYR","Syria",0
2020-01-07,"SYR","Syria",0
2020-01-08,"SYR","Syria",0
2020-01-09,"SYR","Syria",0
2020-01-10,"SYR","Syria",0
2020-01-11,"SYR","Syria",0
2020-01-12,"SYR","Syria",0
2020-01-13,"SYR","Syria",0
2020-01-14,"SYR","Syria",0
2020-01-15,"SYR","Syria",0
2020-01-16,"SYR","Syria",0
2020-01-17,"SYR","Syria",0
2020-01-18,"SYR","Syria",0
2020-01-19,"SYR","Syria",0
2020-01-20,"SYR","Syria",0
2020-01-21,"SYR","Syria",0
2020-01-22,"SYR","Syria",0
2020-01-23,"SYR","Syria",0
2020-01-24,"SYR","Syria",0
2020-01-25,"SYR","Syria",0
2020-01-26,"SYR","Syria",0
2020-01-27,"SYR","Syria",0
2020-01-28,"SYR","Syria",0
2020-01-29,"SYR","Syria",0
2020-01-30,"SYR","Syria",0
2020-01-31,"SYR","Syria",0
2020-02-01,"SYR","Syria",0
2020-02-02,"SYR","Syria",0
2020-02-03,"SYR","Syria",0
2020-02-04,"SYR","Syria",0
2020-02-05,"SYR","Syria",0
2020-02-06,"SYR","Syria",0
2020-02-07,"SYR","Syria",0
2020-02-08,"SYR","Syria",0
2020-02-09,"SYR","Syria",0
2020-02-10,"SYR","Syria",0
2020-02-11,"SYR","Syria",0
2020-02-12,"SYR","Syria",0
2020-02-13,"SYR","Syria",0
2020-02-14,"SYR","Syria",0
2020-02-15,"SYR","Syria",0
2020-02-16,"SYR","Syria",0
2020-02-17,"SYR","Syria",0
2020-02-18,"SYR","Syria",0
2020-02-19,"SYR","Syria",0
2020-02-20,"SYR","Syria",0
2020-02-21,"SYR","Syria",0
2020-02-22,"SYR","Syria",0
2020-02-23,"SYR","Syria",0
2020-02-24,"SYR","Syria",0
2020-02-25,"SYR","Syria",0
2020-02-26,"SYR","Syria",0
2020-02-27,"SYR","Syria",0
2020-02-28,"SYR","Syria",0
2020-02-29,"SYR","Syria",0
2020-03-01,"SYR","Syria",0
2020-03-02,"SYR","Syria",0
2020-03-03,"SYR","Syria",0
2020-03-04,"SYR","Syria",0
2020-03-05,"SYR","Syria",0
2020-03-06,"SYR","Syria",0
2020-03-07,"SYR","Syria",0
2020-03-08,"SYR","Syria",0
2020-03-09,"SYR","Syria",0
