"Date","State","fips","Cases","Deaths","Cases_daily","Deaths_daily"
2020-05-09,"Michigan","26",46735,4526,416,133
2020-05-08,"Michigan","26",46319,4393,676,50
2020-05-07,"Michigan","26",45643,4343,595,93
2020-05-06,"Michigan","26",45048,4250,715,71
2020-05-05,"Michigan","26",44333,4179,405,44
2020-05-04,"Michigan","26",43928,4135,192,86
2020-05-03,"Michigan","26",43736,4049,545,29
2020-05-02,"Michigan","26",43191,4020,843,154
2020-05-01,"Michigan","26",42348,3866,1001,78
2020-04-30,"Michigan","26",41347,3788,987,118
2020-04-29,"Michigan","26",40360,3670,1126,104
2020-04-28,"Michigan","26",39234,3566,1044,160
2020-04-27,"Michigan","26",38190,3406,439,92
2020-04-26,"Michigan","26",37751,3314,567,41
2020-04-25,"Michigan","26",37184,3273,557,189
2020-04-24,"Michigan","26",36627,3084,1375,107
2020-04-23,"Michigan","26",35252,2977,1323,165
2020-04-22,"Michigan","26",33929,2812,994,114
2020-04-21,"Michigan","26",32935,2698,1008,232
2020-04-20,"Michigan","26",31927,2466,579,77
2020-04-19,"Michigan","26",31348,2389,631,82
2020-04-18,"Michigan","26",30717,2307,765,81
2020-04-17,"Michigan","26",29952,2226,833,135
2020-04-16,"Michigan","26",29119,2091,1226,172
2020-04-15,"Michigan","26",27893,1919,1049,153
2020-04-14,"Michigan","26",26844,1766,1357,165
2020-04-13,"Michigan","26",25487,1601,993,115
2020-04-12,"Michigan","26",24494,1486,641,95
2020-04-11,"Michigan","26",23853,1391,1207,111
2020-04-10,"Michigan","26",22646,1280,1271,204
2020-04-09,"Michigan","26",21375,1076,1155,117
2020-04-08,"Michigan","26",20220,959,1369,114
2020-04-07,"Michigan","26",18851,845,1722,118
2020-04-06,"Michigan","26",17129,727,1496,111
2020-04-05,"Michigan","26",15633,616,1408,76
2020-04-04,"Michigan","26",14225,540,1556,62
2020-04-03,"Michigan","26",12669,478,1878,61
2020-04-02,"Michigan","26",10791,417,1499,81
2020-04-01,"Michigan","26",9292,336,1663,72
2020-03-31,"Michigan","26",7629,264,1121,67
2020-03-30,"Michigan","26",6508,197,1022,65
2020-03-29,"Michigan","26",5486,132,852,21
2020-03-28,"Michigan","26",4634,111,979,18
2020-03-27,"Michigan","26",3655,93,778,30
2020-03-26,"Michigan","26",2877,63,584,20
2020-03-25,"Michigan","26",2293,43,502,19
2020-03-24,"Michigan","26",1791,24,467,8
2020-03-23,"Michigan","26",1324,16,291,7
2020-03-22,"Michigan","26",1033,9,246,3
2020-03-21,"Michigan","26",787,6,239,2
2020-03-20,"Michigan","26",548,4,214,1
2020-03-19,"Michigan","26",334,3,254,2
2020-03-18,"Michigan","26",80,1,15,1
2020-03-17,"Michigan","26",65,0,11,0
2020-03-16,"Michigan","26",54,0,1,0
2020-03-15,"Michigan","26",53,0,20,0
2020-03-14,"Michigan","26",33,0,8,0
2020-03-13,"Michigan","26",25,0,13,0
2020-03-12,"Michigan","26",12,0,10,0
2020-03-11,"Michigan","26",2,0,0,0
2020-03-10,"Michigan","26",2,0,2,0
2020-05-15,"Minnesota","27",14249,692,806,20
2020-05-14,"Minnesota","27",13443,672,527,34
2020-05-13,"Minnesota","27",12916,638,423,24
2020-05-12,"Minnesota","27",12493,614,695,23
2020-05-11,"Minnesota","27",11798,591,528,13
2020-05-10,"Minnesota","27",11270,578,481,20
2020-05-09,"Minnesota","27",10789,558,702,24
2020-05-08,"Minnesota","27",10087,534,723,26
2020-05-07,"Minnesota","27",9364,508,785,23
2020-05-06,"Minnesota","27",8579,485,728,30
2020-05-05,"Minnesota","27",7851,455,617,27
2020-05-04,"Minnesota","27",7234,428,571,9
2020-05-03,"Minnesota","27",6663,419,435,24
2020-05-02,"Minnesota","27",6228,395,498,24
2020-05-01,"Minnesota","27",5730,371,594,28
2020-04-30,"Minnesota","27",5136,343,492,24
2020-04-29,"Minnesota","27",4644,319,463,18
2020-04-28,"Minnesota","27",4181,301,365,15
2020-04-27,"Minnesota","27",3816,286,214,14
2020-04-26,"Minnesota","27",3602,272,156,28
2020-04-25,"Minnesota","27",3446,244,261,23
2020-04-24,"Minnesota","27",3185,221,243,21
2020-04-23,"Minnesota","27",2942,200,221,21
2020-04-22,"Minnesota","27",2721,179,154,19
2020-04-21,"Minnesota","27",2567,160,97,17
2020-04-20,"Minnesota","27",2470,143,114,9
2020-04-19,"Minnesota","27",2356,134,143,13
2020-04-18,"Minnesota","27",2213,121,142,10
2020-04-17,"Minnesota","27",2071,111,159,17
2020-04-16,"Minnesota","27",1912,94,103,7
2020-04-15,"Minnesota","27",1809,87,114,8
2020-04-14,"Minnesota","27",1695,79,45,9
2020-04-13,"Minnesota","27",1650,70,29,0
2020-04-12,"Minnesota","27",1621,70,194,6
2020-04-11,"Minnesota","27",1427,64,92,7
2020-04-10,"Minnesota","27",1335,57,93,7
2020-04-09,"Minnesota","27",1242,50,88,11
2020-04-08,"Minnesota","27",1154,39,85,5
2020-04-07,"Minnesota","27",1069,34,83,4
2020-04-06,"Minnesota","27",986,30,51,1
2020-04-05,"Minnesota","27",935,29,70,5
2020-04-04,"Minnesota","27",865,24,76,2
2020-04-03,"Minnesota","27",789,22,47,4
2020-04-02,"Minnesota","27",742,18,53,1
2020-04-01,"Minnesota","27",689,17,60,5
2020-03-31,"Minnesota","27",629,12,53,2
2020-03-30,"Minnesota","27",576,10,72,1
2020-03-29,"Minnesota","27",504,9,64,4
2020-03-28,"Minnesota","27",440,5,42,1
2020-03-27,"Minnesota","27",398,4,52,2
2020-03-26,"Minnesota","27",346,2,59,1
2020-03-25,"Minnesota","27",287,1,25,0
2020-03-24,"Minnesota","27",262,1,27,0
2020-03-23,"Minnesota","27",235,1,64,0
2020-03-22,"Minnesota","27",171,1,33,0
2020-03-21,"Minnesota","27",138,1,23,1
2020-03-20,"Minnesota","27",115,0,26,0
2020-03-19,"Minnesota","27",89,0,12,0
2020-03-18,"Minnesota","27",77,0,17,0
2020-03-17,"Minnesota","27",60,0,6,0
2020-03-16,"Minnesota","27",54,0,19,0
2020-03-15,"Minnesota","27",35,0,14,0
2020-03-14,"Minnesota","27",21,0,7,0
2020-03-13,"Minnesota","27",14,0,5,0
2020-03-12,"Minnesota","27",9,0,4,0
2020-03-11,"Minnesota","27",5,0,2,0
2020-03-10,"Minnesota","27",3,0,1,0
2020-03-09,"Minnesota","27",2,0,0,0
2020-03-08,"Minnesota","27",2,0,1,0
2020-03-07,"Minnesota","27",1,0,0,0
2020-03-06,"Minnesota","27",1,0,1,0
2020-05-15,"Mississippi","28",10801,493,318,13
2020-05-14,"Mississippi","28",10483,480,393,15
2020-05-13,"Mississippi","28",10090,465,182,8
2020-05-12,"Mississippi","28",9908,457,234,22
2020-05-11,"Mississippi","28",9674,435,173,5
2020-05-10,"Mississippi","28",9501,430,123,9
2020-05-09,"Mississippi","28",9378,421,288,12
2020-05-08,"Mississippi","28",9090,409,404,13
2020-05-07,"Mississippi","28",8686,396,262,22
2020-05-06,"Mississippi","28",8424,374,217,32
2020-05-05,"Mississippi","28",8207,342,330,32
2020-05-04,"Mississippi","28",7877,310,327,7
2020-05-03,"Mississippi","28",7550,303,109,12
2020-05-02,"Mississippi","28",7441,291,229,10
2020-05-01,"Mississippi","28",7212,281,397,20
2020-04-30,"Mississippi","28",6815,261,246,11
2020-04-29,"Mississippi","28",6569,250,227,11
2020-04-28,"Mississippi","28",6342,239,248,10
2020-04-27,"Mississippi","28",6094,229,183,2
2020-04-26,"Mississippi","28",5911,227,193,6
2020-04-25,"Mississippi","28",5718,221,284,12
2020-04-24,"Mississippi","28",5434,209,281,8
2020-04-23,"Mississippi","28",5153,201,259,8
2020-04-22,"Mississippi","28",4894,193,178,10
2020-04-21,"Mississippi","28",4716,183,204,14
2020-04-20,"Mississippi","28",4512,169,238,10
2020-04-19,"Mississippi","28",4274,159,300,7
2020-04-18,"Mississippi","28",3974,152,181,12
2020-04-17,"Mississippi","28",3793,140,169,11
2020-04-16,"Mississippi","28",3624,129,264,7
2020-04-15,"Mississippi","28",3360,122,273,11
2020-04-14,"Mississippi","28",3087,111,145,13
2020-04-13,"Mississippi","28",2942,98,161,2
2020-04-12,"Mississippi","28",2781,96,139,3
2020-04-11,"Mississippi","28",2642,93,173,11
2020-04-10,"Mississippi","28",2469,82,209,6
2020-04-09,"Mississippi","28",2260,76,257,9
2020-04-08,"Mississippi","28",2003,67,88,8
2020-04-07,"Mississippi","28",1915,59,177,8
2020-04-06,"Mississippi","28",1738,51,100,8
2020-04-05,"Mississippi","28",1638,43,183,8
2020-04-04,"Mississippi","28",1455,35,97,6
2020-04-03,"Mississippi","28",1358,29,181,3
2020-04-02,"Mississippi","28",1177,26,104,4
2020-04-01,"Mississippi","28",1073,22,136,2
2020-03-31,"Mississippi","28",937,20,89,4
2020-03-30,"Mississippi","28",848,16,89,2
2020-03-29,"Mississippi","28",759,14,90,1
2020-03-28,"Mississippi","28",669,13,90,5
2020-03-27,"Mississippi","28",579,8,93,2
2020-03-26,"Mississippi","28",486,6,110,1
2020-03-25,"Mississippi","28",376,5,56,4
2020-03-24,"Mississippi","28",320,1,71,0
2020-03-23,"Mississippi","28",249,1,42,0
2020-03-22,"Mississippi","28",207,1,67,0
2020-03-21,"Mississippi","28",140,1,60,0
2020-03-20,"Mississippi","28",80,1,30,0
2020-03-19,"Mississippi","28",50,1,16,1
2020-03-18,"Mississippi","28",34,0,13,0
2020-03-17,"Mississippi","28",21,0,9,0
2020-03-16,"Mississippi","28",12,0,2,0
2020-03-15,"Mississippi","28",10,0,4,0
2020-03-14,"Mississippi","28",6,0,0,0
2020-03-13,"Mississippi","28",6,0,5,0
2020-03-12,"Mississippi","28",1,0,0,0
2020-03-11,"Mississippi","28",1,0,1,0
2020-05-15,"Missouri","29",10567,581,77,15
2020-05-14,"Missouri","29",10490,566,121,16
2020-05-13,"Missouri","29",10369,550,245,20
2020-05-12,"Missouri","29",10124,530,99,18
2020-05-11,"Missouri","29",10025,512,119,10
2020-05-10,"Missouri","29",9906,502,169,10
2020-05-09,"Missouri","29",9737,492,164,11
2020-05-08,"Missouri","29",9573,481,164,32
2020-05-07,"Missouri","29",9409,449,245,20
2020-05-06,"Missouri","29",9164,429,245,21
2020-05-05,"Missouri","29",8919,408,143,21
2020-05-04,"Missouri","29",8776,387,322,9
2020-05-03,"Missouri","29",8454,378,300,5
2020-05-02,"Missouri","29",8154,373,314,18
2020-05-01,"Missouri","29",7840,355,277,14
2020-04-30,"Missouri","29",7563,341,137,10
2020-04-29,"Missouri","29",7426,331,120,7
2020-04-28,"Missouri","29",7306,324,135,28
2020-04-27,"Missouri","29",7171,296,174,14
2020-04-26,"Missouri","29",6997,282,171,2
2020-04-25,"Missouri","29",6826,280,201,13
2020-04-24,"Missouri","29",6625,267,304,19
2020-04-23,"Missouri","29",6321,248,184,12
2020-04-22,"Missouri","29",6137,236,196,15
2020-04-21,"Missouri","29",5941,221,134,20
2020-04-20,"Missouri","29",5807,201,140,5
2020-04-19,"Missouri","29",5667,196,150,2
2020-04-18,"Missouri","29",5517,194,234,10
2020-04-17,"Missouri","29",5283,184,172,14
2020-04-16,"Missouri","29",5111,170,216,6
2020-04-15,"Missouri","29",4895,164,209,13
2020-04-14,"Missouri","29",4686,151,298,15
2020-04-13,"Missouri","29",4388,136,228,20
2020-04-12,"Missouri","29",4160,116,136,0
2020-04-11,"Missouri","29",4024,116,225,11
2020-04-10,"Missouri","29",3799,105,260,11
2020-04-09,"Missouri","29",3539,94,212,8
2020-04-08,"Missouri","29",3327,86,290,7
2020-04-07,"Missouri","29",3037,79,315,23
2020-04-06,"Missouri","29",2722,56,355,4
2020-04-05,"Missouri","29",2367,52,76,8
2020-04-04,"Missouri","29",2291,44,178,13
2020-04-03,"Missouri","29",2113,31,279,7
2020-04-02,"Missouri","29",1834,24,254,6
2020-04-01,"Missouri","29",1580,18,230,3
2020-03-31,"Missouri","29",1350,15,301,2
2020-03-30,"Missouri","29",1049,13,147,1
2020-03-29,"Missouri","29",902,12,65,2
2020-03-28,"Missouri","29",837,10,167,1
2020-03-27,"Missouri","29",670,9,163,1
2020-03-26,"Missouri","29",507,8,130,0
2020-03-25,"Missouri","29",377,8,122,3
2020-03-24,"Missouri","29",255,5,72,1
2020-03-23,"Missouri","29",183,4,53,1
2020-03-22,"Missouri","29",130,3,37,0
2020-03-21,"Missouri","29",93,3,20,0
2020-03-20,"Missouri","29",73,3,38,2
2020-03-19,"Missouri","29",35,1,14,0
2020-03-18,"Missouri","29",21,1,5,1
2020-03-17,"Missouri","29",16,0,7,0
2020-03-16,"Missouri","29",9,0,4,0
2020-03-15,"Missouri","29",5,0,0,0
2020-03-14,"Missouri","29",5,0,1,0
2020-03-13,"Missouri","29",4,0,2,0
2020-03-12,"Missouri","29",2,0,1,0
2020-03-11,"Missouri","29",1,0,0,0
2020-03-10,"Missouri","29",1,0,0,0
2020-03-09,"Missouri","29",1,0,0,0
2020-03-08,"Missouri","29",1,0,0,0
2020-03-07,"Missouri","29",1,0,1,0
2020-05-15,"Montana","30",466,16,4,0
2020-05-14,"Montana","30",462,16,0,0
2020-05-13,"Montana","30",462,16,1,0
2020-05-12,"Montana","30",461,16,2,0
2020-05-11,"Montana","30",459,16,1,0
2020-05-10,"Montana","30",458,16,0,0
2020-05-09,"Montana","30",458,16,0,0
2020-05-08,"Montana","30",458,16,2,0
2020-05-07,"Montana","30",456,16,0,0
2020-05-06,"Montana","30",456,16,0,0
2020-05-05,"Montana","30",456,16,0,0
2020-05-04,"Montana","30",456,16,2,0
2020-05-03,"Montana","30",454,16,0,0
2020-05-02,"Montana","30",454,16,2,0
2020-05-01,"Montana","30",452,16,0,0
2020-04-30,"Montana","30",452,16,1,0
2020-04-29,"Montana","30",451,16,0,1
2020-04-28,"Montana","30",451,15,2,1
2020-04-27,"Montana","30",449,14,1,0
2020-04-26,"Montana","30",448,14,3,0
2020-04-25,"Montana","30",445,14,1,0
2020-04-24,"Montana","30",444,14,2,0
2020-04-23,"Montana","30",442,14,3,0
2020-04-22,"Montana","30",439,14,2,2
2020-04-21,"Montana","30",437,12,4,0
2020-04-20,"Montana","30",433,12,0,2
2020-04-19,"Montana","30",433,10,7,0
2020-04-18,"Montana","30",426,10,4,2
2020-04-17,"Montana","30",422,8,7,1
2020-04-16,"Montana","30",415,7,11,0
2020-04-15,"Montana","30",404,7,5,0
2020-04-14,"Montana","30",399,7,5,0
2020-04-13,"Montana","30",394,7,7,1
2020-04-12,"Montana","30",387,6,10,0
2020-04-11,"Montana","30",377,6,12,0
2020-04-10,"Montana","30",365,6,11,0
2020-04-09,"Montana","30",354,6,22,0
2020-04-08,"Montana","30",332,6,13,0
2020-04-07,"Montana","30",319,6,0,0
2020-04-06,"Montana","30",319,6,21,0
2020-04-05,"Montana","30",298,6,17,0
2020-04-04,"Montana","30",281,6,19,1
2020-04-03,"Montana","30",262,5,21,0
2020-04-02,"Montana","30",241,5,24,0
2020-04-01,"Montana","30",217,5,19,0
2020-03-31,"Montana","30",198,5,21,1
2020-03-30,"Montana","30",177,4,16,3
2020-03-29,"Montana","30",161,1,14,0
2020-03-28,"Montana","30",147,1,26,0
2020-03-27,"Montana","30",121,1,31,1
2020-03-26,"Montana","30",90,0,25,0
2020-03-25,"Montana","30",65,0,14,0
2020-03-24,"Montana","30",51,0,6,0
2020-03-23,"Montana","30",45,0,11,0
2020-03-22,"Montana","30",34,0,5,0
2020-03-21,"Montana","30",29,0,10,0
2020-03-20,"Montana","30",19,0,0,0
2020-03-19,"Montana","30",19,0,7,0
2020-03-18,"Montana","30",12,0,4,0
2020-03-17,"Montana","30",8,0,0,0
2020-03-16,"Montana","30",8,0,2,0
2020-03-15,"Montana","30",6,0,0,0
2020-03-14,"Montana","30",6,0,2,0
2020-03-13,"Montana","30",4,0,4,0
2020-05-15,"Nebraska","31",9772,123,356,5
2020-05-14,"Nebraska","31",9416,118,341,11
2020-05-13,"Nebraska","31",9075,107,341,4
2020-05-12,"Nebraska","31",8734,103,158,3
2020-05-11,"Nebraska","31",8576,100,247,2
2020-05-10,"Nebraska","31",8329,98,95,2
2020-05-09,"Nebraska","31",8234,96,403,3
2020-05-08,"Nebraska","31",7831,93,641,1
2020-05-07,"Nebraska","31",7190,92,419,6
2020-05-06,"Nebraska","31",6771,86,329,4
2020-05-05,"Nebraska","31",6442,82,319,3
2020-05-04,"Nebraska","31",6123,79,437,1
2020-05-03,"Nebraska","31",5686,78,354,2
2020-05-02,"Nebraska","31",5332,76,494,3
2020-05-01,"Nebraska","31",4838,73,506,2
2020-04-30,"Nebraska","31",4332,71,456,3
2020-04-29,"Nebraska","31",3876,68,263,11
2020-04-28,"Nebraska","31",3613,57,126,2
2020-04-27,"Nebraska","31",3487,55,361,0
2020-04-26,"Nebraska","31",3126,55,228,2
2020-04-25,"Nebraska","31",2898,53,424,2
2020-04-24,"Nebraska","31",2474,51,284,4
2020-04-23,"Nebraska","31",2190,47,364,4
2020-04-22,"Nebraska","31",1826,43,100,5
2020-04-21,"Nebraska","31",1726,38,80,5
2020-04-20,"Nebraska","31",1646,33,173,5
2020-04-19,"Nebraska","31",1473,28,125,0
2020-04-18,"Nebraska","31",1348,28,132,4
2020-04-17,"Nebraska","31",1216,24,122,0
2020-04-16,"Nebraska","31",1094,24,100,2
2020-04-15,"Nebraska","31",994,22,64,1
2020-04-14,"Nebraska","31",930,21,60,2
2020-04-13,"Nebraska","31",870,19,65,1
2020-04-12,"Nebraska","31",805,18,87,0
2020-04-11,"Nebraska","31",718,18,40,0
2020-04-10,"Nebraska","31",678,18,84,3
2020-04-09,"Nebraska","31",594,15,56,1
2020-04-08,"Nebraska","31",538,14,48,2
2020-04-07,"Nebraska","31",490,12,53,2
2020-04-06,"Nebraska","31",437,10,61,2
2020-04-05,"Nebraska","31",376,8,37,0
2020-04-04,"Nebraska","31",339,8,43,2
2020-04-03,"Nebraska","31",296,6,23,0
2020-04-02,"Nebraska","31",273,6,24,1
2020-04-01,"Nebraska","31",249,5,56,1
2020-03-31,"Nebraska","31",193,4,8,1
2020-03-30,"Nebraska","31",185,3,49,1
2020-03-29,"Nebraska","31",136,2,15,0
2020-03-28,"Nebraska","31",121,2,22,0
2020-03-27,"Nebraska","31",99,2,8,2
2020-03-26,"Nebraska","31",91,0,7,0
2020-03-25,"Nebraska","31",84,0,7,0
2020-03-24,"Nebraska","31",77,0,4,0
2020-03-23,"Nebraska","31",73,0,11,0
2020-03-22,"Nebraska","31",62,0,1,0
2020-03-21,"Nebraska","31",61,0,8,0
2020-03-20,"Nebraska","31",53,0,6,0
2020-03-19,"Nebraska","31",47,0,4,0
2020-03-18,"Nebraska","31",43,0,7,0
2020-03-17,"Nebraska","31",36,0,3,0
2020-03-16,"Nebraska","31",33,0,2,0
2020-03-15,"Nebraska","31",31,0,2,0
2020-03-14,"Nebraska","31",29,0,2,0
2020-03-13,"Nebraska","31",27,0,3,0
2020-03-12,"Nebraska","31",24,0,1,0
2020-03-11,"Nebraska","31",23,0,6,0
2020-03-10,"Nebraska","31",17,0,1,0
2020-03-09,"Nebraska","31",16,0,0,0
2020-03-08,"Nebraska","31",16,0,2,0
2020-03-07,"Nebraska","31",14,0,0,0
2020-03-06,"Nebraska","31",14,0,1,0
2020-03-05,"Nebraska","31",13,0,0,0
2020-03-04,"Nebraska","31",13,0,0,0
2020-03-03,"Nebraska","31",13,0,0,0
2020-03-02,"Nebraska","31",13,0,0,0
2020-03-01,"Nebraska","31",13,0,0,0
2020-02-29,"Nebraska","31",13,0,0,0
2020-02-28,"Nebraska","31",13,0,0,0
2020-02-27,"Nebraska","31",13,0,0,0
2020-02-26,"Nebraska","31",13,0,0,0
2020-02-25,"Nebraska","31",13,0,1,0
2020-02-24,"Nebraska","31",12,0,1,0
2020-02-23,"Nebraska","31",11,0,0,0
2020-02-22,"Nebraska","31",11,0,0,0
2020-02-21,"Nebraska","31",11,0,0,0
2020-02-20,"Nebraska","31",11,0,1,0
2020-02-19,"Nebraska","31",10,0,0,0
2020-02-18,"Nebraska","31",10,0,0,0
2020-02-17,"Nebraska","31",10,0,10,0
2020-05-15,"Nevada","32",6744,345,129,6
2020-05-14,"Nevada","32",6615,339,124,8
2020-05-13,"Nevada","32",6491,331,180,10
2020-05-12,"Nevada","32",6311,321,158,9
2020-05-11,"Nevada","32",6153,312,3,6
2020-05-10,"Nevada","32",6150,306,74,0
2020-05-09,"Nevada","32",6076,306,104,5
2020-05-08,"Nevada","32",5972,301,84,8
2020-05-07,"Nevada","32",5888,293,114,7
2020-05-06,"Nevada","32",5774,286,79,10
2020-05-05,"Nevada","32",5695,276,41,10
2020-05-04,"Nevada","32",5654,266,157,4
2020-05-03,"Nevada","32",5497,262,107,5
2020-05-02,"Nevada","32",5390,257,141,3
2020-05-01,"Nevada","32",5249,254,196,11
2020-04-30,"Nevada","32",5053,243,119,6
2020-04-29,"Nevada","32",4934,237,122,12
2020-04-28,"Nevada","32",4812,225,104,6
2020-04-27,"Nevada","32",4708,219,70,13
2020-04-26,"Nevada","32",4638,206,99,0
2020-04-25,"Nevada","32",4539,206,141,3
2020-04-24,"Nevada","32",4398,203,190,8
2020-04-23,"Nevada","32",4208,195,127,8
2020-04-22,"Nevada","32",4081,187,144,24
2020-04-21,"Nevada","32",3937,163,107,0
2020-04-20,"Nevada","32",3830,163,89,5
2020-04-19,"Nevada","32",3741,158,115,3
2020-04-18,"Nevada","32",3626,155,102,4
2020-04-17,"Nevada","32",3524,151,203,9
2020-04-16,"Nevada","32",3321,142,109,5
2020-04-15,"Nevada","32",3212,137,75,7
2020-04-14,"Nevada","32",3137,130,101,16
2020-04-13,"Nevada","32",3036,114,176,1
2020-04-12,"Nevada","32",2860,113,140,2
2020-04-11,"Nevada","32",2720,111,114,25
2020-04-10,"Nevada","32",2606,86,150,4
2020-04-09,"Nevada","32",2456,82,138,2
2020-04-08,"Nevada","32",2318,80,217,20
2020-04-07,"Nevada","32",2101,60,130,2
2020-04-06,"Nevada","32",1971,58,91,12
2020-04-05,"Nevada","32",1880,46,122,0
2020-04-04,"Nevada","32",1758,46,209,3
2020-04-03,"Nevada","32",1549,43,91,5
2020-04-02,"Nevada","32",1458,38,179,6
2020-04-01,"Nevada","32",1279,32,166,6
2020-03-31,"Nevada","32",1113,26,69,8
2020-03-30,"Nevada","32",1044,18,124,3
2020-03-29,"Nevada","32",920,15,182,1
2020-03-28,"Nevada","32",738,14,117,4
2020-03-27,"Nevada","32",621,10,86,0
2020-03-26,"Nevada","32",535,10,130,0
2020-03-25,"Nevada","32",405,10,90,4
2020-03-24,"Nevada","32",315,6,50,2
2020-03-23,"Nevada","32",265,4,75,2
2020-03-22,"Nevada","32",190,2,25,0
2020-03-21,"Nevada","32",165,2,0,0
2020-03-20,"Nevada","32",165,2,66,1
2020-03-19,"Nevada","32",99,1,17,0
2020-03-18,"Nevada","32",82,1,27,0
2020-03-17,"Nevada","32",55,1,10,0
2020-03-16,"Nevada","32",45,1,19,1
2020-03-15,"Nevada","32",26,0,5,0
2020-03-14,"Nevada","32",21,0,2,0
2020-03-13,"Nevada","32",19,0,8,0
2020-03-12,"Nevada","32",11,0,4,0
2020-03-11,"Nevada","32",7,0,3,0
2020-03-10,"Nevada","32",4,0,0,0
2020-03-09,"Nevada","32",4,0,0,0
2020-03-08,"Nevada","32",4,0,2,0
2020-03-07,"Nevada","32",2,0,0,0
2020-03-06,"Nevada","32",2,0,0,0
2020-03-05,"Nevada","32",2,0,2,0
2020-05-15,"New Hampshire","33",3464,159,82,8
2020-05-14,"New Hampshire","33",3382,151,83,1
2020-05-13,"New Hampshire","33",3299,150,60,8
2020-05-12,"New Hampshire","33",3239,142,79,9
2020-05-11,"New Hampshire","33",3160,133,89,0
2020-05-10,"New Hampshire","33",3071,133,60,2
2020-05-09,"New Hampshire","33",3011,131,64,10
2020-05-08,"New Hampshire","33",2947,121,104,7
2020-05-07,"New Hampshire","33",2843,114,102,3
2020-05-06,"New Hampshire","33",2741,111,105,19
2020-05-05,"New Hampshire","33",2636,92,48,6
2020-05-04,"New Hampshire","33",2588,86,70,0
2020-05-03,"New Hampshire","33",2518,86,89,2
2020-05-02,"New Hampshire","33",2429,84,119,3
2020-05-01,"New Hampshire","33",2310,81,164,9
2020-04-30,"New Hampshire","33",2146,72,92,6
2020-04-29,"New Hampshire","33",2054,66,44,6
2020-04-28,"New Hampshire","33",2010,60,72,0
2020-04-27,"New Hampshire","33",1938,60,74,0
2020-04-26,"New Hampshire","33",1864,60,71,0
2020-04-25,"New Hampshire","33",1793,60,73,7
2020-04-24,"New Hampshire","33",1720,53,50,2
2020-04-23,"New Hampshire","33",1670,51,82,3
2020-04-22,"New Hampshire","33",1588,48,97,6
2020-04-21,"New Hampshire","33",1491,42,44,0
2020-04-20,"New Hampshire","33",1447,42,55,1
2020-04-19,"New Hampshire","33",1392,41,50,3
2020-04-18,"New Hampshire","33",1342,38,55,1
2020-04-17,"New Hampshire","33",1287,37,76,3
2020-04-16,"New Hampshire","33",1211,34,72,2
2020-04-15,"New Hampshire","33",1139,32,48,5
2020-04-14,"New Hampshire","33",1091,27,71,4
2020-04-13,"New Hampshire","33",1020,23,35,0
2020-04-12,"New Hampshire","33",985,23,56,0
2020-04-11,"New Hampshire","33",929,23,44,1
2020-04-10,"New Hampshire","33",885,22,66,1
2020-04-09,"New Hampshire","33",819,21,31,3
2020-04-08,"New Hampshire","33",788,18,41,5
2020-04-07,"New Hampshire","33",747,13,32,4
2020-04-06,"New Hampshire","33",715,9,46,0
2020-04-05,"New Hampshire","33",669,9,48,0
2020-04-04,"New Hampshire","33",621,9,81,2
2020-04-03,"New Hampshire","33",540,7,61,2
2020-04-02,"New Hampshire","33",479,5,64,1
2020-04-01,"New Hampshire","33",415,4,48,1
2020-03-31,"New Hampshire","33",367,3,53,0
2020-03-30,"New Hampshire","33",314,3,56,0
2020-03-29,"New Hampshire","33",258,3,44,1
2020-03-28,"New Hampshire","33",214,2,27,0
2020-03-27,"New Hampshire","33",187,2,29,1
2020-03-26,"New Hampshire","33",158,1,21,0
2020-03-25,"New Hampshire","33",137,1,29,0
2020-03-24,"New Hampshire","33",108,1,7,0
2020-03-23,"New Hampshire","33",101,1,23,1
2020-03-22,"New Hampshire","33",78,0,13,0
2020-03-21,"New Hampshire","33",65,0,10,0
2020-03-20,"New Hampshire","33",55,0,11,0
2020-03-19,"New Hampshire","33",44,0,5,0
2020-03-18,"New Hampshire","33",39,0,13,0
2020-03-17,"New Hampshire","33",26,0,9,0
2020-03-16,"New Hampshire","33",17,0,4,0
2020-03-15,"New Hampshire","33",13,0,6,0
2020-03-14,"New Hampshire","33",7,0,0,0
2020-03-13,"New Hampshire","33",7,0,1,0
2020-03-12,"New Hampshire","33",6,0,1,0
2020-03-11,"New Hampshire","33",5,0,0,0
2020-03-10,"New Hampshire","33",5,0,1,0
2020-03-09,"New Hampshire","33",4,0,0,0
2020-03-08,"New Hampshire","33",4,0,0,0
2020-03-07,"New Hampshire","33",4,0,2,0
2020-03-06,"New Hampshire","33",2,0,0,0
2020-03-05,"New Hampshire","33",2,0,0,0
2020-03-04,"New Hampshire","33",2,0,0,0
2020-03-03,"New Hampshire","33",2,0,1,0
2020-03-02,"New Hampshire","33",1,0,1,0
2020-05-15,"New Jersey","34",143905,10138,1201,192
2020-05-14,"New Jersey","34",142704,9946,1144,244
2020-05-13,"New Jersey","34",141560,9702,817,194
2020-05-12,"New Jersey","34",140743,9508,798,198
2020-05-11,"New Jersey","34",139945,9310,1413,55
2020-05-10,"New Jersey","34",138532,9255,1447,139
2020-05-09,"New Jersey","34",137085,9116,1631,164
2020-05-08,"New Jersey","34",135454,8952,1819,151
2020-05-07,"New Jersey","34",133635,8801,1745,252
